observation_id,run_id,scraped_at,platform,city,zone_type,address_id,address_label,latitude,longitude,store_id,store_name,product_canonical,product_raw_name,product_price,product_price_final,delivery_fee,service_fee,eta_min,eta_max,promo_present,promo_description,store_available,currency,capture_error
6078324a24cf4638b2b1ed566601cc24,run_20260422_200515,2026-04-22T20:09:42.180691+00:00,rappi,mty,peripheral,mty_apodaca_01,"Av. Miguel Alemán 500, Apodaca",25.7815,-100.1893,1930364446,Mcdonald's - Plaza Citadina Fs 994,mcnuggets_10,McNuggets de Pollo 10 pzas,145.0,145.0,,,29.0,29.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
e88d38666de44e478fb50b8b1492c518,run_20260422_200515,2026-04-22T20:10:04.053616+00:00,rappi,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,1306709231,Mc Donald's - La Pastora,big_mac,Big Mac,135.0,135.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
8e209daffaf2452e8bf89528fad464f9,run_20260422_200515,2026-04-22T20:10:04.053616+00:00,rappi,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,1306709231,Mc Donald's - La Pastora,happy_meal,Cajita Feliz Hamburguesa sin Queso,139.0,139.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
a391d073e1484319b9a0455337c086e9,run_20260422_200515,2026-04-22T20:10:04.053616+00:00,rappi,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,1306709231,Mc Donald's - La Pastora,mcnuggets_10,McNuggets de Pollo 10 pzas,145.0,145.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
af20ff4242bd4adca678e1cf85af245a,run_20260422_200515,2026-04-22T20:10:27.722738+00:00,rappi,mty,peripheral,mty_escobedo_01,"Av. Sendero 400, Escobedo",25.8005,-100.3216,1923240043,Mcdonald's Escobedo Mty,big_mac,Big Mac,125.0,125.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
fa7210e547ce44f984298692404905d1,run_20260422_200515,2026-04-22T20:10:27.722738+00:00,rappi,mty,peripheral,mty_escobedo_01,"Av. Sendero 400, Escobedo",25.8005,-100.3216,1923240043,Mcdonald's Escobedo Mty,happy_meal,Cajita Feliz Hamburguesa sin Queso,135.0,135.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
1312b2d6edcd48e99afbd8048256c641,run_20260422_200515,2026-04-22T20:10:27.722738+00:00,rappi,mty,peripheral,mty_escobedo_01,"Av. Sendero 400, Escobedo",25.8005,-100.3216,1923240043,Mcdonald's Escobedo Mty,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
28d1829b49004a2588cc4c8ae8d65a94,run_20260422_200515,2026-04-22T20:10:59.547735+00:00,ubereats,cdmx,premium,cdmx_polanco_01,"Av. Presidente Masaryk 111, Polanco",19.4326,-99.1962,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),happy_meal,Cajita Feliz Hamburguesa sin Queso,135.0,135.0,,,47.0,47.0,True,,True,MXN,
d2b9cba042484855b96c08610a3c7a66,run_20260422_200515,2026-04-22T20:10:59.547735+00:00,ubereats,cdmx,premium,cdmx_polanco_01,"Av. Presidente Masaryk 111, Polanco",19.4326,-99.1962,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),big_mac,Big Mac,125.0,125.0,,,47.0,47.0,True,,True,MXN,
5bad62f118f7444781d8266eabcc4dcf,run_20260422_200515,2026-04-22T20:10:59.547735+00:00,ubereats,cdmx,premium,cdmx_polanco_01,"Av. Presidente Masaryk 111, Polanco",19.4326,-99.1962,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,47.0,47.0,True,,True,MXN,
684d0df52d634fa9bddf0d8e13a29c2e,run_20260422_200515,2026-04-22T20:11:09.284244+00:00,ubereats,cdmx,premium,cdmx_condesa_01,"Av. Tamaulipas 141, Condesa",19.4134,-99.176,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,31.0,31.0,True,,True,MXN,
05349b83fd204257aa5cc7034acb0500,run_20260422_200515,2026-04-22T20:11:09.284244+00:00,ubereats,cdmx,premium,cdmx_condesa_01,"Av. Tamaulipas 141, Condesa",19.4134,-99.176,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,31.0,31.0,True,,True,MXN,
fb58887163f04deb818a454f6b4a8d6f,run_20260422_200515,2026-04-22T20:11:09.284244+00:00,ubereats,cdmx,premium,cdmx_condesa_01,"Av. Tamaulipas 141, Condesa",19.4134,-99.176,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,31.0,31.0,True,,True,MXN,
44b3f368b9f54fb4a40bf9bed62ee0b4,run_20260422_200515,2026-04-22T20:11:18.786653+00:00,ubereats,cdmx,middle,cdmx_roma_01,"Av. Álvaro Obregón 185, Roma Norte",19.4155,-99.1645,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,35.0,35.0,True,,True,MXN,
41c99a7a59e5497ea4edc72fbeb30393,run_20260422_200515,2026-04-22T20:11:18.786653+00:00,ubereats,cdmx,middle,cdmx_roma_01,"Av. Álvaro Obregón 185, Roma Norte",19.4155,-99.1645,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,35.0,35.0,True,,True,MXN,
2b3c32b615cd464396cb176757defb06,run_20260422_200515,2026-04-22T20:11:18.786653+00:00,ubereats,cdmx,middle,cdmx_roma_01,"Av. Álvaro Obregón 185, Roma Norte",19.4155,-99.1645,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
ab1197985ae142b8a8a4e32b47d56883,run_20260422_200515,2026-04-22T20:11:29.244477+00:00,ubereats,cdmx,middle,cdmx_narvarte_01,"Av. Cuauhtémoc 462, Narvarte",19.3925,-99.1543,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,35.0,35.0,True,,True,MXN,
9b70701b818b465aad93f773995df9f4,run_20260422_200515,2026-04-22T20:11:29.244477+00:00,ubereats,cdmx,middle,cdmx_narvarte_01,"Av. Cuauhtémoc 462, Narvarte",19.3925,-99.1543,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,35.0,35.0,True,,True,MXN,
6b5c8d7e11864075996c939a7fed5944,run_20260422_200515,2026-04-22T20:11:29.244477+00:00,ubereats,cdmx,middle,cdmx_narvarte_01,"Av. Cuauhtémoc 462, Narvarte",19.3925,-99.1543,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
72c0f37cc20743898c65a0a9c0a2ca1c,run_20260422_200515,2026-04-22T20:11:40.656505+00:00,ubereats,cdmx,middle,cdmx_coyoacan_01,"Av. Universidad 1900, Coyoacán",19.3326,-99.1858,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,35.0,35.0,True,,True,MXN,
b8b46cb18fd24a4e84ae4df2a33b6177,run_20260422_200515,2026-04-22T20:11:40.656505+00:00,ubereats,cdmx,middle,cdmx_coyoacan_01,"Av. Universidad 1900, Coyoacán",19.3326,-99.1858,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,35.0,35.0,True,,True,MXN,
bed629026e5d4146b105d6d2dde06636,run_20260422_200515,2026-04-22T20:11:40.656505+00:00,ubereats,cdmx,middle,cdmx_coyoacan_01,"Av. Universidad 1900, Coyoacán",19.3326,-99.1858,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
df24635a8bc74f32848b081568579724,run_20260422_200515,2026-04-22T20:11:49.973811+00:00,ubereats,cdmx,peripheral,cdmx_iztapalapa_01,"Av. Ermita Iztapalapa 1514, Iztapalapa",19.3574,-99.0822,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,35.0,35.0,True,,True,MXN,
3b64d9b2e71f4a1d8264a36a1016a499,run_20260422_200515,2026-04-22T20:11:49.973811+00:00,ubereats,cdmx,peripheral,cdmx_iztapalapa_01,"Av. Ermita Iztapalapa 1514, Iztapalapa",19.3574,-99.0822,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,35.0,35.0,True,,True,MXN,
db92162a79ee424fbf3d2981ed1607a9,run_20260422_200515,2026-04-22T20:11:49.973811+00:00,ubereats,cdmx,peripheral,cdmx_iztapalapa_01,"Av. Ermita Iztapalapa 1514, Iztapalapa",19.3574,-99.0822,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
d8bab06c07b54761af2935c2c514fd4a,run_20260422_200515,2026-04-22T20:12:00.646212+00:00,ubereats,cdmx,peripheral,cdmx_gam_01,"Av. Insurgentes Norte 1433, Gustavo A. Madero",19.4912,-99.132,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),happy_meal,Cajita Feliz Hamburguesa sin Queso,135.0,135.0,,,47.0,47.0,True,,True,MXN,
b1f03f3de99e4219bd3434e0f8362a16,run_20260422_200515,2026-04-22T20:12:00.646212+00:00,ubereats,cdmx,peripheral,cdmx_gam_01,"Av. Insurgentes Norte 1433, Gustavo A. Madero",19.4912,-99.132,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),big_mac,Big Mac,125.0,125.0,,,47.0,47.0,True,,True,MXN,
d5e200812da94c0eb4deeb4745c208dc,run_20260422_200515,2026-04-22T20:12:00.646212+00:00,ubereats,cdmx,peripheral,cdmx_gam_01,"Av. Insurgentes Norte 1433, Gustavo A. Madero",19.4912,-99.132,a08108e0-594d-4c9e-a2a0-e3a90be971b1,McDonald's (Plaza Galerías),mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,47.0,47.0,True,,True,MXN,
03f656bbdb8045ffba4bfeae0a2cc5c2,run_20260422_200515,2026-04-22T20:12:11.510665+00:00,ubereats,cdmx,peripheral,cdmx_tlahuac_01,"Av. Tláhuac 4935, Tláhuac",19.2869,-99.0109,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,happy_meal,Cajita Feliz Hamburguesa sin Queso,129.0,129.0,,,35.0,35.0,True,,True,MXN,
715cce6647914c70ab3b409561d28341,run_20260422_200515,2026-04-22T20:12:11.510665+00:00,ubereats,cdmx,peripheral,cdmx_tlahuac_01,"Av. Tláhuac 4935, Tláhuac",19.2869,-99.0109,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,big_mac,Big Mac,125.0,125.0,,,35.0,35.0,True,,True,MXN,
c272d0ff7ea44f91b335b2ecb47f6606,run_20260422_200515,2026-04-22T20:12:11.510665+00:00,ubereats,cdmx,peripheral,cdmx_tlahuac_01,"Av. Tláhuac 4935, Tláhuac",19.2869,-99.0109,99110872-0df2-4611-a74b-a21420bd86b9,McDonald's Sears Insurgentes,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
e5f9d9d2d47040639ce3f28c86ac3e32,run_20260422_200515,2026-04-22T20:12:21.654061+00:00,ubereats,gdl,premium,gdl_providencia_01,"Av. Pablo Neruda 3045, Providencia",20.7045,-103.392,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,29.0,29.0,True,,True,MXN,
7c374712bf9048f7a1a542dfcd78951e,run_20260422_200515,2026-04-22T20:12:21.654061+00:00,ubereats,gdl,premium,gdl_providencia_01,"Av. Pablo Neruda 3045, Providencia",20.7045,-103.392,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,big_mac,Big Mac,100.0,100.0,,,29.0,29.0,True,,True,MXN,
31c15d1b03144e049243bca4176a1e22,run_20260422_200515,2026-04-22T20:12:21.654061+00:00,ubereats,gdl,premium,gdl_providencia_01,"Av. Pablo Neruda 3045, Providencia",20.7045,-103.392,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,happy_meal,Hamburguesa,45.0,45.0,,,29.0,29.0,True,,True,MXN,
1c00882c7bba4888aedfc910f2d11bd9,run_20260422_200515,2026-04-22T20:12:30.448160+00:00,ubereats,gdl,premium,gdl_chapalita_01,"Av. Guadalupe 1106, Chapalita",20.6683,-103.4027,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,29.0,29.0,True,,True,MXN,
27d85c1c30634e58af1a43fbbca5ce25,run_20260422_200515,2026-04-22T20:12:30.448160+00:00,ubereats,gdl,premium,gdl_chapalita_01,"Av. Guadalupe 1106, Chapalita",20.6683,-103.4027,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,big_mac,Big Mac,100.0,100.0,,,29.0,29.0,True,,True,MXN,
39ee256de84b450d983b56e1d9d56076,run_20260422_200515,2026-04-22T20:12:30.448160+00:00,ubereats,gdl,premium,gdl_chapalita_01,"Av. Guadalupe 1106, Chapalita",20.6683,-103.4027,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,happy_meal,Hamburguesa,45.0,45.0,,,29.0,29.0,True,,True,MXN,
d27581b689f14ce0876969893a9ef405,run_20260422_200515,2026-04-22T20:12:38.429455+00:00,ubereats,gdl,middle,gdl_americana_01,"Av. Vallarta 1150, Americana",20.6776,-103.3658,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,24.0,24.0,True,,True,MXN,
4ae777ada58b47cdb5aeb97cc9ef03f7,run_20260422_200515,2026-04-22T20:12:38.429455+00:00,ubereats,gdl,middle,gdl_americana_01,"Av. Vallarta 1150, Americana",20.6776,-103.3658,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,big_mac,Big Mac,100.0,100.0,,,24.0,24.0,True,,True,MXN,
76fba89340254027bd89e3bc58973eb0,run_20260422_200515,2026-04-22T20:12:38.429455+00:00,ubereats,gdl,middle,gdl_americana_01,"Av. Vallarta 1150, Americana",20.6776,-103.3658,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,happy_meal,Hamburguesa,45.0,45.0,,,24.0,24.0,True,,True,MXN,
69a1185d634847128c0098ee22650191,run_20260422_200515,2026-04-22T20:12:46.979345+00:00,ubereats,gdl,middle,gdl_centro_01,"Av. Juárez 238, Centro",20.6766,-103.3469,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,24.0,24.0,True,,True,MXN,
d0cf41eeb9c640db84a878f331178f91,run_20260422_200515,2026-04-22T20:12:46.979345+00:00,ubereats,gdl,middle,gdl_centro_01,"Av. Juárez 238, Centro",20.6766,-103.3469,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,big_mac,Big Mac,100.0,100.0,,,24.0,24.0,True,,True,MXN,
8f3c87a9e39f4561a1e4773fd12bf10f,run_20260422_200515,2026-04-22T20:12:46.979345+00:00,ubereats,gdl,middle,gdl_centro_01,"Av. Juárez 238, Centro",20.6766,-103.3469,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,happy_meal,Hamburguesa,45.0,45.0,,,24.0,24.0,True,,True,MXN,
773b46e1c8e1463086883caea953d03a,run_20260422_200515,2026-04-22T20:12:54.149006+00:00,ubereats,gdl,middle,gdl_zapopan_01,"Av. Patria 1891, Zapopan",20.712,-103.4125,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,29.0,29.0,True,,True,MXN,
3af25387450940a0b7344a3e41a56c86,run_20260422_200515,2026-04-22T20:12:54.149006+00:00,ubereats,gdl,middle,gdl_zapopan_01,"Av. Patria 1891, Zapopan",20.712,-103.4125,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,big_mac,Big Mac,100.0,100.0,,,29.0,29.0,True,,True,MXN,
267026193f4b44cb8b576d6e51f71564,run_20260422_200515,2026-04-22T20:12:54.149006+00:00,ubereats,gdl,middle,gdl_zapopan_01,"Av. Patria 1891, Zapopan",20.712,-103.4125,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,happy_meal,Hamburguesa,45.0,45.0,,,29.0,29.0,True,,True,MXN,
4860c0d3146f4815bfec1531172fd371,run_20260422_200515,2026-04-22T20:13:01.981594+00:00,ubereats,gdl,peripheral,gdl_tlaquepaque_01,"Av. Niños Héroes 112, Tlaquepaque",20.6408,-103.3128,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,24.0,24.0,True,,True,MXN,
402db19280a34f86baa4111f3486386d,run_20260422_200515,2026-04-22T20:13:01.981594+00:00,ubereats,gdl,peripheral,gdl_tlaquepaque_01,"Av. Niños Héroes 112, Tlaquepaque",20.6408,-103.3128,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,big_mac,Big Mac,100.0,100.0,,,24.0,24.0,True,,True,MXN,
7585dc476e8642a18ea217e2d2d87dcb,run_20260422_200515,2026-04-22T20:13:01.981594+00:00,ubereats,gdl,peripheral,gdl_tlaquepaque_01,"Av. Niños Héroes 112, Tlaquepaque",20.6408,-103.3128,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,happy_meal,Hamburguesa,45.0,45.0,,,24.0,24.0,True,,True,MXN,
09b48d7cf35f44b98ebeba1413de1e2a,run_20260422_200515,2026-04-22T20:13:11.861578+00:00,ubereats,gdl,peripheral,gdl_tonala_01,"Av. Tonaltecas 140, Tonalá",20.6235,-103.2344,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,24.0,24.0,True,,True,MXN,
5289f26f269b44f982cfa249278a07f9,run_20260422_200515,2026-04-22T20:13:11.861578+00:00,ubereats,gdl,peripheral,gdl_tonala_01,"Av. Tonaltecas 140, Tonalá",20.6235,-103.2344,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,big_mac,Big Mac,100.0,100.0,,,24.0,24.0,True,,True,MXN,
06d6b791574b454d838eab83bfb1a69b,run_20260422_200515,2026-04-22T20:13:11.861578+00:00,ubereats,gdl,peripheral,gdl_tonala_01,"Av. Tonaltecas 140, Tonalá",20.6235,-103.2344,39818dc3-ad1e-4b57-8e0d-8701e55def17,McDonald's Avenida Vallarta,happy_meal,Hamburguesa,45.0,45.0,,,24.0,24.0,True,,True,MXN,
0eca49f1c76144ed943a523b8058c6df,run_20260422_200515,2026-04-22T20:13:22.893592+00:00,ubereats,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,mcnuggets_10,10 McNuggets + Papas Grandes 30% OFF,126.0,126.0,,,29.0,29.0,True,,True,MXN,
97e87bf6bcd841758967625bc7cff264,run_20260422_200515,2026-04-22T20:13:22.893592+00:00,ubereats,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,big_mac,Big Mac,100.0,100.0,,,29.0,29.0,True,,True,MXN,
1dcf884aca564377913843b92520bd30,run_20260422_200515,2026-04-22T20:13:22.893592+00:00,ubereats,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,a908ac84-70ce-4573-be64-71358224c7c0,McDonald's La Gran Plaza,happy_meal,Hamburguesa,45.0,45.0,,,29.0,29.0,True,,True,MXN,
a0b11e02d3244c14904c16a5418d99df,run_20260422_200515,2026-04-22T20:14:41.671904+00:00,ubereats,mty,premium,mty_sanpedro_01,"Calzada del Valle 400, San Pedro Garza García",25.6538,-100.3568,,,,,,,,,,,,,,MXN,504 Gateway Timeout
f6c931d96752448ca0aafa201396e4c5,run_20260422_200515,2026-04-22T20:16:00.049645+00:00,ubereats,mty,premium,mty_valle_01,"Av. Vasconcelos 150, San Pedro",25.6644,-100.3747,,,,,,,,,,,,,,MXN,504 Gateway Timeout
a37cce5af1fa40d286688b4b6515fe24,run_20260422_200515,2026-04-22T20:17:06.078582+00:00,ubereats,mty,middle,mty_centro_01,"Av. Pino Suárez 506, Centro Monterrey",25.6717,-100.3105,481d691b-06cd-4e17-9794-c13a97aaea94,McDonald's Hidalgo,happy_meal,Cajita Feliz Hamburguesa sin Queso,135.0,135.0,,,35.0,35.0,True,,True,MXN,
82451f7287c9494b892577df24b8515b,run_20260422_200515,2026-04-22T20:17:06.078582+00:00,ubereats,mty,middle,mty_centro_01,"Av. Pino Suárez 506, Centro Monterrey",25.6717,-100.3105,481d691b-06cd-4e17-9794-c13a97aaea94,McDonald's Hidalgo,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,35.0,35.0,True,,True,MXN,
46906e7cbf954dd7a15944ec81fa1c08,run_20260422_200515,2026-04-22T20:18:23.718295+00:00,ubereats,mty,middle,mty_obispado_01,"Av. Gonzalitos 460, Obispado",25.6792,-100.3395,,,,,,,,,,,,,,MXN,504 Gateway Timeout
cf9c0aae6f9b41bfae0e33636e1b7eb9,run_20260422_200515,2026-04-22T20:19:32.919952+00:00,ubereats,mty,middle,mty_cumbres_01,"Av. Paseo de los Leones 2440, Cumbres",25.7209,-100.3806,481d691b-06cd-4e17-9794-c13a97aaea94,McDonald's Hidalgo,happy_meal,Cajita Feliz Hamburguesa sin Queso,135.0,135.0,,,48.0,48.0,True,,True,MXN,
c60e4519189146c4b37507ebe03cbb16,run_20260422_200515,2026-04-22T20:19:32.919952+00:00,ubereats,mty,middle,mty_cumbres_01,"Av. Paseo de los Leones 2440, Cumbres",25.7209,-100.3806,481d691b-06cd-4e17-9794-c13a97aaea94,McDonald's Hidalgo,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,48.0,48.0,True,,True,MXN,
76af7a8f71dd4b7aada8356699b496ea,run_20260422_200515,2026-04-22T20:20:49.376563+00:00,ubereats,mty,peripheral,mty_apodaca_01,"Av. Miguel Alemán 500, Apodaca",25.7815,-100.1893,,,,,,,,,,,,,,MXN,504 Gateway Timeout
862920ee83314bc9b3683d31f0231d60,run_20260422_200515,2026-04-22T20:21:08.553589+00:00,ubereats,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,f76da749-82ec-4f5f-8446-3a62f639ef83,McDonald's Garza Sada,big_mac,Big Mac,139.0,139.0,,,48.0,48.0,True,,True,MXN,
819f254e3a834477b5abfd3ac93736f5,run_20260422_200515,2026-04-22T20:21:08.553589+00:00,ubereats,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,f76da749-82ec-4f5f-8446-3a62f639ef83,McDonald's Garza Sada,happy_meal,Cajita Feliz Hamburguesa sin Queso,145.0,145.0,,,48.0,48.0,True,,True,MXN,
85aa169c48e7421aa30e74acf9de4eec,run_20260422_200515,2026-04-22T20:21:08.553589+00:00,ubereats,mty,peripheral,mty_guadalupe_01,"Av. Eloy Cavazos 1000, Guadalupe",25.6767,-100.2565,f76da749-82ec-4f5f-8446-3a62f639ef83,McDonald's Garza Sada,mcnuggets_10,McNuggets de Pollo 10 pzas,149.0,149.0,,,48.0,48.0,True,,True,MXN,
2f71ac6bb0ad4e18a2a0fd7a6d73c0f0,run_20260422_200515,2026-04-22T20:22:26.612414+00:00,ubereats,mty,peripheral,mty_escobedo_01,"Av. Sendero 400, Escobedo",25.8005,-100.3216,,,,,,,,,,,,,,MXN,504 Gateway Timeout
